idx,obj,act,obj_idxs,act_idxs
4227,shopping_cart,sit,126,2
4228,water_scooter,use,254,4
4229,water,sweep,75,71
4230,bed,sleep,285,89
4231,boat,lie,59,45
4232,mirror,put,171,32
4233,elephant,imitate,233,316
4234,hand,put,20,32
4235,picture,stand,112,12
4236,tire,sit,1062,2
4237,snowboard,sit,259,2
4238,baby,sleep,268,89
4239,dock,sit,180,2
4240,boat,bend,59,79
4241,microphone,stand,359,12
4242,pan,necessitate,654,65
4243,skating,frost,607,387
4244,down,squat,244,217
4245,man,converse,17,388
4246,car,open,16,145
4247,lip,writhe,425,350
4248,escalator_clause,arrive,508,73
4249,toddler,play,778,22
4250,ball,pass,100,190
4251,ball,give,100,104
4252,child,play,65,22
4253,bicycle_seat,stand,1063,12
4254,road,travel,11,66
4255,streetlight,climb,917,221
4256,spectacles,refer,77,46
4257,pot,work,373,1
4258,pot,hold,373,30
4259,mirror,front,171,26
4260,picture,concern,112,389
4261,ball,miss,100,168
4262,chocolate_cake,assemble,1064,390
4263,moisture,debar,1065,391
4264,cement,sit,195,2
4265,booth,work,209,1
4266,lodger,watch,813,23
4267,finger,leave,313,24
4268,bull,chase,304,169
4269,leg,complain,371,95
4270,water,gaze,75,193
4271,house,front,191,26
4272,airplane,become,72,19
4273,male_child,pull,127,58
4274,land,establish,145,281
4275,wave,reach,369,35
4276,escalator_clause,depend_on,508,11
4277,lamb,show,1019,88
4278,oven,cook,519,93
4279,glass,clean,281,134
4280,straw,use,422,4
4281,hotdog,enjoy,267,21
4282,hill,lean,213,305
4283,nose,rub,175,133
4284,doughnut,refer,201,46
4285,grapevine,work,1066,1
4286,cheek,get_down,749,42
4287,surfboard,analyze,97,75
4288,surfboard,fix,97,60
4289,surfboard,clean,97,134
4290,ski_pole,grok,744,54
4291,food,happen,168,57
4292,camera,make,177,15
4293,part,eat,442,47
4294,ski,complain,80,95
4295,site,camp,1067,392
4296,spectacles,read,77,13
4297,tennis_court,descend,236,101
4298,short_pants,dress,362,259
4299,dumpster,stand,1068,12
4300,dumpster,tend,1068,40
4301,pizza,discard,248,107
4302,finger,run,313,33
4303,sleeve,consume,544,269
4304,bear,necessitate,330,65
4305,drive,sit,633,2
4306,can,pour,557,122
4307,window,front,70,26
4308,arm,stay,198,90
4309,jeep,hang,1060,125
4310,dessert,cook,416,93
4311,paper,happen,142,57
4312,father,walk,476,7
4313,board,make,104,15
4314,computer,gaze,1,193
4315,tennis_match,play,291,22
4316,tooth,crunch,277,251
4317,keyboard,work,266,1
4318,night,walk,457,7
4319,skateboard,run,249,33
4320,topographic_point,stand,300,12
4321,binoculars,use,1069,4
4322,neck,cancel,365,120
4323,skateboard,step,249,53
4324,eye,flash,219,393
4325,desk,put,2,32
4326,shoe,walk,184,7
4327,hat,beckon,286,142
4328,foreground,depend_on,1070,11
4329,suit,walk,53,7
4330,briefcase,walk,158,7
4331,wrist,wind,821,41
4332,pizza,front,248,26
4333,counter,wait,50,14
4334,beach,visit,224,39
4335,message,send,1071,394
4336,pole,walk,297,7
4337,pole,raise,297,100
4338,pole,make,297,15
4339,parking_meter,repair,655,176
4340,window,walk,70,7
4341,hat,use,286,4
4342,giraffe,detect,361,132
4343,camera,film,177,201
4344,daughter,read,962,13
4345,daughter,give,962,104
4346,passenger_car,steer,38,27
4347,person,achieve,162,69
4348,anteroom,sit,1023,2
4349,railway_station,sit,620,2
4350,railway_station,walk,620,7
4351,boot,transport,288,0
4352,doorway,sit,187,2
4353,fireplug,open,537,145
4354,winter,enjoy,1072,21
4355,log,stand,916,12
4356,bag,plunder,14,395
4357,horse,get_down,141,42
4358,hosiery,transport,490,0
4359,tractor,drive,384,20
4360,tractor,depend_on,384,11
4361,pier,stand,800,12
4362,coconut_milk,drink,1073,70
4363,bear,watch,330,23
4364,finger,flip,313,220
4365,shirt,swing,210,76
4366,trouser,swing,502,76
4367,patio,sit,1074,2
4368,accountant,try,430,67
4369,mouth,thrust,417,358
4370,beach,depend_on,224,11
4371,surfboard,see,97,34
4372,pillow,embrace,587,146
4373,dog,pull,42,58
4374,cart,roll,66,8
4375,park,gather,87,29
4376,fun,plan,1075,384
4377,vehicle,tend,115,40
4378,animal,cuddle,132,223
4379,horse,seat,141,25
4380,horse,close,141,37
4381,woman,refer,27,46
4382,fruit,bite,322,81
4383,catcher,bend,513,79
4384,object,look,320,3
4385,wave,jump,369,106
4386,hair,traverse,120,10
4387,baseball_bat,look,379,3
4388,land,run,145,33
4389,pony,walk,611,7
4390,manner,look,446,3
4391,vehicle,gaze,115,193
4392,adult,stand,1076,12
4393,ski_slope,become,668,19
4394,seat,stand,137,12
4395,racket,stay,302,90
4396,wave,put,369,32
4397,background,run,346,33
4398,arm,lunge,198,229
4399,donkey,feed,951,80
4400,ladder,hang,265,125
4401,expression,show,1077,88
4402,people,look,167,3
4403,walk,sit,35,2
4404,brick,sit,661,2
4405,wall,bore,95,396
4406,lift,walk,405,7
4407,wave,see,369,34
4408,father,play,476,22
4409,photograph,smile,5,123
4410,gate,open,494,145
4411,sheep,corral,299,397
4412,lamb,try,1019,67
4413,tennis_court,watch,236,23
4414,ball,discard,100,107
4415,pizza,expose,248,398
4416,item,show,90,88
4417,screen,sit,204,2
4418,stall,clean,1078,134
4419,toilet,become,419,19
4420,pillow,lie,587,45
4421,friend,enjoy,169,21
4422,shoe,dangle,184,399
4423,donkey,walk,951,7
4424,tarpaulin,use,1041,4
4425,curb,walk,427,7
4426,cannon,look,1079,3
4427,chair,wait,4,14
4428,aircraft,fly,1080,77
4429,bag,pick,14,108
4430,turkey,necessitate,630,65
4431,turkey,remove,630,31
4432,office,perform,1016,105
4433,sheep,transport,299,0
4434,snowboarder,look,403,3
4435,wallet,blacken,176,36
4436,head,own,89,194
4437,suit,run,53,33
4438,rain,run,353,33
4439,shirt,get_down,210,42
4440,shop,become,63,19
4441,vegetable,look,284,3
4442,table,glance,30,268
4443,bank,stand,1081,12
4444,keyboard,refer,266,46
4445,sheep,steep,299,400
4446,shirt,complain,210,95
4447,jean,complain,327,95
4448,shoe,depend_on,184,11
4449,ball,stop,100,159
4450,tooth,use,277,4
4451,hammer,raise,101,100
4452,group,detect,143,132
4453,male_child,smile,127,123
4454,sea,look,223,3
4455,man,interview,17,401
4456,basketball_player,look,1082,3
4457,cart,walk,66,7
4458,bucket,bend,574,79
4459,board,seize,104,238
4460,skirt,whiten,1083,195
4461,memorial,enjoy,1084,21
4462,hand,eye,20,321
4463,room,smile,32,123
4464,table,smile,30,123
4465,spectacle,match,1085,344
4466,uniform,give,1086,104
4467,shortstop,play,1087,22
4468,jay,play,1088,22
4469,basketball,trickle,356,356
4470,duct,walk,528,7
4471,counter,seat,50,25
4472,wall,lie,95,45
4473,gun,transport,151,0
4474,tightrope,walk,1089,7
4475,rope,walk,409,7
4476,porch,stand,194,12
4477,cat,lie,274,45
4478,tree,hide,139,317
4479,pear,sit,1090,2
4480,shrub,stand,144,12
4481,pear,pick,1090,108
4482,boardwalk,stand,729,12
4483,foot,complain,392,95
4484,camera,watch,177,23
4485,vehicle,gather,115,29
4486,sink,use,386,4
4487,ball,necessitate,100,65
4488,corner,stand,694,12
4489,snow,smile,124,123
4490,accordion,play,1091,22
4491,pole,happen,297,57
4492,load,transport,1092,0
4493,shore,play,448,22
4494,poster,stand,400,12
4495,snowboard,straddle,259,290
4496,device,read,653,13
4497,match,observe,393,402
4498,short_pants,color,362,181
4499,fence,hang,250,125
4500,box,pull,253,58
4501,cooler,pull,768,58
4502,doorway,tend,187,40
4503,child,give,65,104
4504,bench,jump,31,106
4505,phonograph_record,watch,321,23
4506,adolescent,walk,895,7
4507,girl,run,303,33
4508,lawn,run,899,33
4509,cruise_ship,watch,1093,23
4510,shoe,raise,184,100
4511,teacher,learn,1094,227
4512,hoof,file,765,403
4513,snowbank,sit,1095,2
4514,pizza,pull,248,58
4515,step,exceed,36,28
4516,frisbee,offer,275,293
4517,earphone,listen,829,359
4518,booklet,look,56,3
4519,wrist,own,821,194
4520,skateboard,learn,249,227
4521,tennis_ball,try,237,67
4522,hair,light,120,382
4523,baggage,load,157,170
4524,sofa,read,28,13
4525,water,arrive,75,73
4526,arm,beckon,198,142
4527,jacket,yellow,82,189
4528,mouth,clean,417,134
4529,toothbrush,look,420,3
4530,bat,keep,234,175
4531,desktop,use,1096,4
4532,computer,play,1,22
4533,umbrella,smile,12,123
4534,child,grok,65,54
4535,broccoli,smell,692,339
4536,broccoli,sniff,692,336
4537,refrigerator,clean,466,134
4538,pizza,work,248,1
4539,surfboard,bite,97,81
4540,board,feign,104,357
4541,male_child,indicate,127,5
4542,dog,rub,42,133
4543,good,row,987,180
4544,lesson,get_down,1097,42
4545,board,lie,104,45
4546,sofa,look,28,3
4547,cake,see,243,34
4548,cake,see,243,34
4549,airplane,work,72,1
4550,vegetable,hide,284,317
4551,wine,wait,338,14
4552,arm,spread,198,275
4553,skateboard,fix,249,60
4554,skateboarder,necessitate,271,65
4555,passenger,beckon,1098,142
4556,measure,die,37,83
4557,cab,wait,323,14
4558,airplane,see,72,34
4559,backpack,stand,0,12
4560,ship,wait,94,14
4561,refrigerator,analyze,466,75
4562,door,arrive,179,73
4563,hurdle,jump,1099,106
4564,train,push,21,6
4565,motor_scooter,depend_on,1100,11
4566,lab,sit,1101,2
4567,clothing,stand,1102,12
4568,material,reduce,758,91
4569,screen,solicit,204,218
4570,image,look,1103,3
4571,document,look,1104,3
4572,eye,rub,219,133
4573,floor,look,136,3
4574,booth,help,209,48
4575,skiing,become,499,19
4576,grate,stand,1105,12
4577,office,stand,1016,12
4578,skateboarder,depend_on,271,11
4579,screen,sit,204,2
4580,snow,perform,124,105
4581,ring,transport,390,0
4582,giraffe,gaze,361,193
4583,speedboat,stand,1106,12
4584,post,sit,986,2
4585,skateboard,show,249,88
4586,arm,watch,198,23
4587,face,obscure,193,380
4588,hand,cup,20,404
4589,male_child,cook,127,93
4590,park,read,87,13
4591,music,listen,724,359
4592,blackboard,stand,1107,12
4593,dog,train,42,355
4594,sidewalk,promote,7,405
4595,firecracker,light,1108,382
4596,backpack,put,0,32
4597,backpack,stay,0,90
4598,oven,use,519,4
4599,pizza,bake,248,85
4600,vegetable,make,284,15
4601,building,visit,39,39
4602,exhibit,visit,471,39
4603,suit,dress,53,259
4604,lake,close,214,37
4605,piece,eat,810,47
4606,foreground,stand,1070,12
4607,possession,stand,1109,12
4608,measure,step,37,53
4609,tennis_racket,slug,363,406
4610,greaser,eat,1110,47
4611,beach,swim,224,224
4612,pan,put,654,32
4613,lady,put,355,32
4614,pot,stand,373,12
4615,cheesecake,eat,1111,47
4616,tree,play,139,22
4617,ice,sit,824,2
4618,nail,put,364,32
4619,nail,stay,364,90
4620,horse,snog,141,117
4621,background,play,346,22
4622,gesture,form,25,298
4623,trombone,play,1112,22
4624,sax,play,553,22
4625,shop,look,63,3
4626,coat,pass,232,190
4627,sail,fly,1038,77
4628,hair,walk,120,7
4629,flatness,stand,1113,12
4630,meter,stand,404,12
4631,meter,tend,404,40
4632,surface,stand,1000,12
4633,elephant,see,233,34
4634,sidewalk,happen,7,57
4635,monocle,use,1114,4
4636,male_child,jump,127,106
4637,player,embrace,235,146
4638,glove,transport,468,0
4639,thumb,bite,389,81
4640,watchband,refer,1115,46
4641,waist,bend,1116,79
4642,lake,sit,214,2
4643,button,urge,1047,407
4644,frisbee,complain,275,95
4645,wine,sample,338,408
4646,baggage,walk,157,7
4647,trial,read,1117,13
4648,bag,wait,14,14
4649,mickey_mouse,watch,1118,23
4650,man,wake_up,17,64
4651,statue,depend_on,146,11
4652,guy,embrace,612,146
4653,jar,catch,839,72
4654,hair,raise,120,100
4655,room,read,32,13
4656,blanket,traverse,57,10
4657,display,gaze,119,193
4658,display,look,119,3
4659,bag,get_down,14,42
4660,animal,hold,132,30
4661,teddy,hold,307,30
4662,road,refer,11,46
4663,blade,peer,1119,49
4664,scissors,bend,618,79
4665,chin,refer,820,46
4666,nose,pick,175,108
4667,metal_detector,use,1120,4
4668,bench,sleep,31,89
4669,picture,indicate,112,5
4670,bull,walk,304,7
4671,weapon,stay,1121,90
4672,tomato,eat,1122,47
4673,food,see,168,34
4674,animal,lead,132,78
4675,pigeon,stand,617,12
4676,city,enjoy,170,21
4677,hand,shield,20,154
4678,neck,reduce,365,91
4679,animal,slit,132,92
4680,donkey,bend,951,79
4681,hedge,look,1123,3
4682,gong,hit,1124,196
4683,people,hit,167,196
4684,gong,reach,1124,35
4685,man,reach,17,35
4686,sea,watch,223,23
4687,restaurant,work,52,1
4688,customer,talk,1125,16
4689,pizza,order,248,59
4690,tennis,enjoy,99,21
4691,racket,grok,302,54
4692,strike,fix,1126,60
4693,wall,travel,95,66
4694,plate,stand,319,12
4695,tarpaulin,sit,1041,2
4696,foot,wash,392,147
4697,skateboard,enjoy,249,21
4698,wave,crash,369,409
4699,child,embrace,65,146
4700,microwave,use,1127,4
4701,platform,see,296,34
4702,train,glance,21,268
4703,intersection,walk,62,7
4704,engineer,watch,1128,23
4705,car,discontinue,16,299
4706,cab,bespeak,323,353
4707,bicycle,load,26,170
4708,edge,gather,604,29
4709,child,make,65,15
4710,metallic_element,make,1129,15
4711,boat,end,59,345
4712,photograph,sit,5,2
4713,mule,depend_on,664,11
4714,airplane,necessitate,72,65
4715,produce,walk,892,7
4716,apparel,walk,614,7
4717,walk,walk,35,7
4718,streetcar,lead,309,78
4719,streetcar,get_down,309,42
4720,vegetable,front,284,26
4721,child,smile,65,123
4722,laptop,show,46,88
4723,body,stretch,541,121
4724,train,peer,21,49
4725,kite,see,217,34
4726,tank,dress,1130,259
4727,animal,see,132,34
4728,vehicle,inspect,115,162
4729,leg,stretch,371,121
4730,banana,pull,324,58
4731,foreground,sit,1070,2
4732,ski_jump,become,1131,19
4733,side,sit,488,2
4734,sheep,sit,299,2
4735,shoulder,tend,61,40
4736,refrigerator,indicate,466,5
4737,people,consider,167,410
4738,horse,chuck,141,267
4739,pitcher,shake,1132,372
4740,area,stop,197,159
4741,father,stand,476,12
4742,cage,put,989,32
4743,club,surround,1133,323
4744,snow,necessitate,124,65
4745,tongs,use,202,4
4746,food,work,168,1
4747,bed,roll,285,8
4748,money,roll,784,8
4749,truck,run,96,33
4750,ballplayer,whisper,817,411
4751,horse,confront,141,9
4752,strap,fix,695,60
4753,bicycle,stop,26,159
4754,color,traverse,1134,10
4755,cow,refer,280,46
4756,cow,stand,280,12
4757,board,catch,104,72
4758,ball,catch,100,72
4759,hog,embrace,549,146
4760,aircraft,sit,1080,2
4761,ocean,approach,9,74
4762,bacon,reduce,1135,91
4763,post,stand,986,12
4764,cake,get_down,243,42
4765,table,wait,30,14
4766,person,traverse,162,10
4767,sheep,steer,299,27
4768,minibike,repair,83,176
4769,pie,eat,599,47
4770,board,attach,104,38
4771,water,become,75,19
4772,bowl,look,273,3
4773,elephant,become,233,19
4774,golf_club,swing,1136,76
4775,shopping_basket,transport,1137,0
4776,shopping_basket,walk,1137,7
4777,river,stand,436,12
4778,towel,traverse,514,10
4779,vest,stand,1138,12
4780,oar,paddle,455,96
4781,sword,use,1139,4
4782,bear,crouch,330,51
4783,kite,publish,217,412
4784,elephant,steer,233,27
4785,truck,necessitate,96,65
4786,truck,photograph,96,143
4787,camera,run,177,33
4788,bag,look,14,3
4789,baby,sit,268,2
4790,clock,necessitate,730,65
4791,chair,refer,4,46
4792,tail,play,1140,22
4793,shade,stand,598,12
4794,vanguard,stand,1141,12
4795,sea,lie,223,45
4796,toilet,head,419,212
4797,soil,sit,569,2
4798,knee,tend,222,40
4799,girl,talk,303,16
4800,hand,gaze,20,193
4801,urn,stand,1142,12
4802,showcase,stand,1143,12
4803,bag,raise,14,100
4804,toothbrush,grimace,420,413
4805,change,put,1144,32
4806,meter,put,404,32
4807,money,put,784,32
4808,meter,feed,404,80
4809,electric_refrigerator,get_down,382,42
4810,jet,sit,656,2
4811,jug,transport,1145,0
4812,foot,sit,392,2
4813,elephant,spray,233,206
4814,friend,sit,169,2
4815,cellular_telephone,traverse,240,10
4816,umbrella,bend,12,79
4817,column,look,515,3
4818,man,pour,17,122
4819,drink,wait,48,14
4820,edge,sit,604,2
4821,baggage,indicate,157,5
4822,bag,indicate,14,5
4823,sidewalk,end,7,345
4824,train,steer,21,27
4825,tent,happen,292,57
4826,terminal,wait,1146,14
4827,convertible,depend_on,1147,11
4828,cow,pull,280,58
4829,string,try,497,67
4830,string,work,497,1
4831,tennis_ball,get_down,237,42
4832,military_officer,stand,866,12
4833,calf,pet,993,98
4834,calf,look,993,3
4835,box,open,253,145
4836,mirror,refer,171,46
4837,board,jump,104,106
4838,shape,jump,1148,106
4839,accountant,look,430,3
4840,luggage_rack,stand,1149,12
4841,toilet,walk,419,7
4842,manner,walk,446,7
4843,truck,talk,96,16
4844,water_scooter,look,254,3
4845,clock,raise,730,100
4846,cow,jab,280,414
4847,elephant,enjoy,233,21
4848,chump,feed,462,80
4849,skateboarder,record,271,198
4850,passenger_car,function,38,116
4851,ipod,listen,860,359
4852,vehicle,climb,115,221
4853,seat,become,137,19
4854,plate,look,319,3
4855,meat,carve,677,367
4856,boat,fly,59,77
4857,bowl,sit,273,2
4858,backpack,haul,0,52
4859,air,tend,294,40
4860,merchandise,buy,1150,111
4861,camera,walk,177,7
4862,water_faucet,play,270,22
4863,water_faucet,stand,270,12
4864,hand,feed,20,80
4865,stoop,sit,1151,2
4866,cellular_telephone,grok,240,54
4867,snow,drive,124,20
4868,alley,end,980,345
4869,sign,gaze,79,193
4870,group,depart,143,171
4871,pole,work,297,1
4872,face,show,193,88
4873,elephant,interact,233,381
4874,banana,talk,324,16
4875,table,share,30,87
4876,airs,hit,1152,196
4877,flag,leave,464,24
4878,baby,cuddle,268,223
4879,cane,digest,40,283
4880,broccoli,reduce,692,91
4881,apple,slit,230,92
4882,step,make,36,15
4883,public_toilet,stand,1153,12
4884,music,make,724,15
4885,song,play,1154,22
4886,flipper,transport,1155,0
4887,group,border,143,210
4888,glass,grok,281,54
4889,monitor,gaze,3,193
4890,skateboard,wait,249,14
4891,screen,scowl,204,415
4892,bird,weave,218,416
4893,bear,look,330,3
4894,birthday_cake,float,799,63
4895,horse,perform,141,105
4896,label,visualize,1156,109
4897,game,work,251,1
4898,head,pet,89,98
4899,dog,kneel,42,163
4900,surf,stand,493,12
4901,bus,sell,68,102
4902,snowboard,haul,259,52
4903,dough,stretch,593,121
4904,fruit,drink,322,70
4905,people,depend_on,167,11
4906,tooth,get_down,277,42
4907,cellular_telephone,show,240,88
4908,grandstand,sit,1157,2
4909,flower,tend,410,40
4910,sunlight,enjoy,1158,21
4911,field,open,315,145
4912,monitor,sit,3,2
4913,mask,watch,1159,23
4914,goggles,goggle,523,417
4915,batter,look,536,3
4916,friend,visit,169,39
4917,window,beckon,70,142
4918,kite,necessitate,217,65
4919,moisture,get_down,1065,42
4920,rock,debar,24,391
4921,grass,use,93,4
4922,can,transport,557,0
4923,dais,give,135,104
4924,leaf,traverse,1160,10
4925,leaf,spend,1160,282
4926,thing,arrange,978,157
4927,shop,sit,63,2
4928,urinal,use,1161,4
4929,meal,serve,529,129
4930,sign,leave,79,24
4931,soccer_ball,contend,460,139
4932,uniform,play,1086,22
4933,sea,enjoy,223,21
4934,horse,smile,141,123
4935,palace,stand,1162,12
4936,child,leave,65,24
4937,shoulder,sit,61,2
4938,jacket,depend_on,82,11
4939,dog,interact,42,381
4940,ice_cream,enjoy,509,21
4941,ice-cream_sundae,enjoy,1163,21
4942,ski,haul,80,52
4943,restaurant,walk,52,7
4944,building,confront,39,9
4945,food,scoop,168,418
4946,male_child,complain,127,95
4947,soccer_ball,try,460,67
4948,corner,wait,694,14
4949,center,eat,1164,47
4950,horse,give,141,104
4951,horse,cuddle,141,223
4952,attention,pay,1165,103
4953,interest,show,1166,88
4954,hand,clench,20,371
4955,snowboard,bend,259,79
4956,pepsi,drink,1167,70
4957,food,share,168,87
4958,toast,make,1168,15
4959,shrub,sit,144,2
4960,envelope,transport,1169,0
4961,remote_control,play,567,22
4962,sand,trip,246,419
4963,cat,smile,274,123
4964,farming,make,1170,15
4965,field,tend,315,40
4966,crop,establish,1171,281
4967,freezer,stand,521,12
4968,person,lead,162,78
4969,dinner_jacket,dress,1021,259
4970,turkey,put,630,32
4971,bedroom,necessitate,1172,65
4972,rain,dress,353,259
4973,patio,stand,1074,12
4974,hoof,reduce,765,91
4975,rifle,target,1173,219
4976,jet,walk,656,7
4977,department_of_energy,knead,1174,309
4978,gas_pump,walk,540,7
4979,string,see,497,34
4980,court,look,186,3
4981,entrance,sit,173,2
4982,bench,bend,31,79
4983,herd,stand,706,12
4984,obstacle,become,1175,19
4985,screen,see,204,34
4986,presentation,give,454,104
4987,hoop,hold,700,30
4988,pan,wash,654,147
4989,mattress,sit,591,2
4990,bench,seat,31,25
4991,cone,eat,92,47
4992,bag,load,14,170
4993,paint,defame,942,420
4994,girl,stop,303,159
4995,pipe,walk,806,7
4996,man,talk,17,16
4997,beard,look,189,3
4998,boat,walk,59,7
4999,banner,visualize,723,109
5000,elephant,see,233,34
5001,elephant,meet,233,197
5002,carrot,pass,434,190
5003,muscle,bend,1176,79
5004,baseball_bat,play,379,22
5005,umbrella,shelter,12,277
5006,land,die,145,83
5007,room,dance,32,243
5008,fence,put,250,32
5009,man,catch,17,72
5010,man,undertake,17,421
5011,leg,catch,371,72
5012,ball,transport,100,0
5013,presentation,detect,454,132
5014,pole,hang,297,125
5015,hand,dry,20,276
5016,ski_pole,put,744,32
5017,blanket,hold,57,30
5018,jean,dress,327,259
5019,game,sit,251,2
5020,kayak,descend,621,101
5021,bridge,become,107,19
5022,crate,transport,510,0
5023,haircut,give,117,104
5024,goat,herd,551,112
5025,baseball,wait,238,14
5026,tennis_ball,run,237,33
5027,shed,stand,1177,12
5028,surfboard,carry,97,56
5029,beard,get_down,189,42
5030,people,sit,167,2
5031,mouth,refer,417,46
5032,sandbar,walk,1178,7
5033,giraffe,see,361,34
5034,head,tend,89,40
5035,gong,play,1124,22
5036,gong,transport,1124,0
5037,gong,use,1124,4
5038,horse,tame,141,422
5039,dad,play,1179,22
5040,person,explain,162,423
5041,corner,sit,694,2
5042,telephone,shout,19,375
5043,milk,drink,1180,70
5044,gym_shoe,analyze,859,75
5045,step_ladder,stand,1181,12
5046,street,talk,10,16
5047,sidewalk,talk,7,16
5048,lady,play,355,22
5049,bedroom,stand,1172,12
5050,cafeteria,eat,1182,47
5051,pathway,walk,1183,7
5052,drone,pull,506,58
5053,telephone,transport,19,0
5054,bird,run,218,33
5055,sand,run,246,33
5056,vehicle,look,115,3
5057,bullpen,sit,1184,2
5058,drumstick,transport,1185,0
5059,meal,share,529,87
5060,drink,barricade,48,424
5061,food,grok,168,54
5062,food,bring,168,425
5063,shop,visit,63,39
5064,foot,show,392,88
5065,wind,float,1186,63
5066,student,teach,774,114
5067,bite,eat,491,47
5068,duck,smile,999,123
5069,ball,return,100,426
5070,telephone,stand,19,12
5071,arm,arm,198,342
5072,love_seat,sit,977,2
5073,love_seat,lie,977,45
5074,cement,put,195,32
5075,race,run,401,33
5076,chin,stay,820,90
5077,shadow,stand,8,12
5078,baseball,enjoy,238,21
5079,spaghetti,eat,889,47
5080,toast,eat,1168,47
5081,sock,put,489,32
5082,people,embrace,167,146
5083,railing,make,147,15
5084,dog,own,42,194
5085,racket,necessitate,302,65
5086,traffic_light,look,935,3
5087,doughnut,choose,201,182
5088,parachute,watch,105,23
5089,bin,put,745,32
5090,ladder,climb,265,221
5091,blanket,lie,57,45
5092,jersey,walk,882,7
5093,bat,stand,234,12
5094,pretzel,sell,876,102
5095,bag,lie,14,45
5096,grass,sleep,93,89
5097,stomach,put,798,32
5098,animal,necessitate,132,65
5099,note,read,351,13
5100,child,enjoy,65,21
5101,land,bend,145,79
5102,rock,climb,24,221
5103,back,become,256,19
5104,pool,chew_over,138,61
5105,breakfast,complete,632,271
5106,painting,look,720,3
5107,man,work,17,1
5108,inside,work,203,1
5109,snowboard,necessitate,259,65
5110,home,sit,837,2
5111,cord,attach,754,38
5112,ceremony,attend,1187,237
5113,court,gaze,186,193
5114,shore,arrive,448,73
5115,pitcher,watch,1132,23
5116,dessert,pick,416,108
5117,dessert,achieve,416,69
5118,blanket,stand,57,12
5119,sign,wait,79,14
5120,clock,hang,730,125
5121,goat,watch,551,23
5122,umbrella,indicate,12,5
5123,crowd,confront,55,9
5124,group,necessitate,143,65
5125,pen,walk,449,7
5126,stadium,stand,394,12
5127,building,die,39,83
5128,tennis_racket,jump,363,106
5129,street,try,10,67
5130,mother,stand,443,12
5131,back,watch,256,23
5132,coat,get_down,232,42
5133,ferry,get_down,961,42
5134,ferry,board,961,144
5135,telephone,smile,19,123
5136,horse,comfort,141,228
5137,towel,tend,514,40
5138,goat,pet,551,98
5139,dessert,sit,416,2
5140,display,sit,119,2
5141,male_child,embrace,127,146
5142,eiffel_tower,refer,1188,46
5143,gate,walk,494,7
5144,ball,put,100,32
5145,food,remove,168,31
5146,violin,refer,199,46
5147,sample,get_down,1189,42
5148,wine,put,338,32
5149,ladybug,depend_on,1190,11
5150,child,haul,65,52
5151,stroller,sit,6,2
5152,telephone,see,19,34
5153,shoe,stand,184,12
5154,skiing,dress,499,259
5155,grassland,sit,1191,2
5156,doughnut,indicate,201,5
5157,bus,alight,68,427
5158,counter,order,50,59
5159,baby,squat,268,217
5160,short_pants,play,362,22
5161,plat,fix,1192,60
5162,ring,give,390,104
5163,television,smile,426,123
5164,boat,drop,59,55
5165,boat,look,59,3
5166,fabric,attach,276,38
5167,photographer,sit,971,2
5168,passenger_car,get_down,38,42
5169,coat,use,232,4
5170,passenger_car,climb,38,221
5171,woman,wait,27,14
5172,passenger_car,board,38,144
5173,passenger_car,enter,38,18
5174,baggage,look,157,3
5175,cross,transport,1193,0
5176,dinner_table,sit,1194,2
5177,people,wait,167,14
5178,child,sleep,65,89
5179,frisbee,fly,275,77
5180,checkout,stand,1195,12
5181,beach,seat,224,25
5182,snow,become,124,19
5183,ski_slope,watch,668,23
5184,basketball,watch,356,23
5185,ball,trickle,100,356
5186,basketball,transport,356,0
5187,basketball,bounce,356,127
5188,racket,run,302,33
5189,player,necessitate,235,65
5190,computer_game,watch,110,23
5191,brow,refer,1196,46
5192,train,wash,21,147
5193,bedroom,look,1172,3
5194,mother,travel,443,66
5195,head,depart,89,171
5196,market,buy,325,111
5197,foot,penetrate,392,214
5198,boat,penetrate,59,214
5199,car,wait,16,14
5200,snow,fly,124,77
5201,telephone_booth,walk,60,7
5202,jacket,pull,82,58
5203,cab,push,323,6
5204,meat,spray,677,206
5205,star,stand,1197,12
5206,person,smile,162,123
5207,mobile,talk,1198,16
5208,hog,cook,549,93
5209,square,stand,812,12
5210,boat,tour,59,352
5211,minibike,look,83,3
5212,man,associate,17,84
5213,ashcan,stand,1199,12
5214,hair,sit,120,2
5215,bench,walk,31,7
5216,bench,read,31,13
5217,snow,soar,124,428
5218,wagon,film,345,201
5219,dog_show,watch,1200,23
5220,powder,traverse,1201,10
5221,bicycle,exceed,26,28
5222,river,wait,436,14
5223,frisbee,travel,275,66
5224,body,expose,541,398
5225,motorcycle,repair,15,176
5226,sauce,pour,873,122
5227,lady,walk,355,7
5228,cash,dart,1202,429
5229,hill,stay,213,90
5230,produce,shop,892,231
5231,produce,tend,892,40
5232,vegetable,buy,284,111
5233,fruit,pick,322,108
5234,customer,look,1125,3
5235,market,look,325,3
5236,bicycle,raise,26,100
5237,book,sit,23,2
5238,neck,own,365,194
5239,eye,own,219,194
5240,scarf,own,163,194
5241,hand,own,20,194
5242,ship,look,94,3
5243,truck,have,96,338
5244,soccer_ball,watch,460,23
5245,ice_cream,desire,509,240
5246,book,put,23,32
